symbol,side,starttime,start_LTP,endtime,end_LTP,change_pct
NSE:DIGITIDE-EQ,LONG,2025-10-03 13:17:20.580697,169.38,2025-10-03 13:50:18.786081,170.74,0.670
NSE:DIGITIDE-EQ,SHORT,2025-10-03 13:50:19.598623,170.74,2025-10-03 13:56:16.628802,169.00,0.844
NSE:DIGITIDE-EQ,LONG,2025-10-03 13:56:17.428516,169.00,2025-10-03 14:16:37.556853,170.45,0.780
NSE:DIGITIDE-EQ,LONG,2025-10-03 14:16:39.948132,170.38,2025-10-03 14:27:47.889167,171.80,0.777
NSE:DIGITIDE-EQ,LONG,2025-10-03 14:27:53.112163,171.80,2025-10-03 14:33:52.165296,173.09,0.823
NSE:DIGITIDE-EQ,LONG,2025-10-03 14:33:53.809669,173.09,2025-10-03 14:39:06.377682,174.33,0.672
NSE:DIGITIDE-EQ,LONG,2025-10-03 14:39:11.215062,174.41,2025-10-03 14:42:39.268376,175.75,0.691
NSE:DIGITIDE-EQ,LONG,2025-10-03 14:42:41.676711,175.75,2025-10-03 14:43:13.750411,177.00,0.669
NSE:DIGITIDE-EQ,SHORT,2025-10-03 14:43:15.418998,176.68,2025-10-03 14:48:19.476663,175.89,0.676
NSE:DIGITIDE-EQ,LONG,2025-10-03 14:48:22.696333,175.70,2025-10-03 14:49:32.569536,176.75,0.686
NSE:DIGITIDE-EQ,LONG,2025-10-03 14:49:33.439912,176.75,2025-10-03 14:51:32.239376,178.94,1.074
NSE:DIGITIDE-EQ,SHORT,2025-10-03 14:51:33.459100,178.94,2025-10-03 14:53:08.135110,177.49,0.814
NSE:DIGITIDE-EQ,LONG,2025-10-03 14:53:23.879476,176.96,2025-10-03 14:55:05.127437,178.40,0.663
NSE:DIGITIDE-EQ,SHORT,2025-10-03 14:55:06.633640,178.40,2025-10-03 14:59:20.842060,177.12,0.684
NSE:TIMKEN-EQ,LONG,2025-10-03 13:26:58.363053,3030.00,2025-10-03 13:59:57.985393,3051.50,0.665
NSE:DABUR-EQ,SHORT,2025-10-03 09:44:10.250917,494.60,2025-10-03 10:16:16.512736,491.35,0.662
NSE:DABUR-EQ,LONG,2025-10-03 10:21:16.038275,491.15,2025-10-03 10:52:29.905944,494.20,0.667
NSE:DABUR-EQ,LONG,2025-10-03 13:59:50.252930,493.10,2025-10-03 14:32:49.618544,496.30,0.674
NSE:HDFCBANK-EQ,LONG,2025-10-03 10:42:33.755388,956.70,2025-10-03 11:15:23.558157,963.10,0.661
NSE:BBTC-EQ,SHORT,2025-10-03 09:35:01.047161,1807.00,2025-10-03 09:37:41.292891,1796.10,0.697
NSE:BBTC-EQ,LONG,2025-10-03 09:37:42.102645,1796.10,2025-10-03 09:48:10.481918,1809.40,0.738
NSE:BBTC-EQ,LONG,2025-10-03 09:50:25.478309,1810.00,2025-10-03 10:16:22.869228,1819.00,0.664
NSE:BBTC-EQ,SHORT,2025-10-03 10:16:29.175211,1819.00,2025-10-03 10:25:53.139557,1806.40,0.696
NSE:BBTC-EQ,SHORT,2025-10-03 10:25:54.337315,1806.40,2025-10-03 10:44:09.716351,1792.80,0.684
NSE:BBTC-EQ,LONG,2025-10-03 11:07:13.524782,1797.80,2025-10-03 11:39:27.178256,1810.90,0.851
NSE:BBTC-EQ,LONG,2025-10-03 11:39:29.490268,1817.00,2025-10-03 11:54:22.222145,1833.40,1.131
NSE:BBTC-EQ,LONG,2025-10-03 12:31:34.662584,1827.20,2025-10-03 12:49:16.623193,1839.70,0.662
NSE:BBTC-EQ,LONG,2025-10-03 14:10:36.426267,1824.00,2025-10-03 14:37:39.611260,1835.00,0.713
NSE:SAATVIKGL-EQ,SHORT,2025-10-03 09:35:04.235080,448.95,2025-10-03 09:46:36.007389,445.05,0.797
NSE:SAATVIKGL-EQ,LONG,2025-10-03 09:46:57.368236,444.30,2025-10-03 09:55:57.598466,448.00,0.697
NSE:SAATVIKGL-EQ,SHORT,2025-10-03 09:55:57.969311,448.00,2025-10-03 10:05:28.856406,444.35,0.676
NSE:SAATVIKGL-EQ,LONG,2025-10-03 10:05:34.522376,444.30,2025-10-03 10:21:56.592853,447.50,0.680
NSE:SAATVIKGL-EQ,SHORT,2025-10-03 10:22:51.350415,448.40,2025-10-03 10:47:12.973333,445.85,0.697
NSE:SAATVIKGL-EQ,LONG,2025-10-03 10:47:14.187248,445.60,2025-10-03 10:59:40.816666,448.50,0.690
NSE:SAATVIKGL-EQ,LONG,2025-10-03 11:08:03.709281,449.00,2025-10-03 11:41:02.266497,453.20,0.868
NSE:SAATVIKGL-EQ,SHORT,2025-10-03 11:41:02.710745,453.35,2025-10-03 12:01:36.796503,449.55,0.789
NSE:SAATVIKGL-EQ,SHORT,2025-10-03 12:02:19.304997,449.90,2025-10-03 12:25:01.873914,447.00,0.661
NSE:SAATVIKGL-EQ,LONG,2025-10-03 12:34:37.017302,447.40,2025-10-03 13:07:33.442427,450.75,0.687
NSE:SAATVIKGL-EQ,SHORT,2025-10-03 13:38:24.312631,451.85,2025-10-03 14:11:17.337214,448.95,0.669
NSE:SAATVIKGL-EQ,LONG,2025-10-03 14:11:18.302648,448.95,2025-10-03 14:17:53.021989,452.00,0.674
NSE:SAATVIKGL-EQ,SHORT,2025-10-03 14:17:55.881561,452.00,2025-10-03 14:47:00.700307,448.70,0.670
NSE:SKFINDIA-EQ,SHORT,2025-10-03 09:35:01.080649,4930.50,2025-10-03 09:43:38.505103,4895.00,0.705
NSE:SKFINDIA-EQ,LONG,2025-10-03 09:43:38.906489,4895.00,2025-10-03 09:57:12.362303,4926.20,0.699
NSE:SKFINDIA-EQ,SHORT,2025-10-03 09:57:14.386236,4929.90,2025-10-03 10:19:07.104821,4891.00,0.707
NSE:SKFINDIA-EQ,LONG,2025-10-03 10:43:42.860990,4877.50,2025-10-03 11:16:42.300728,4908.30,0.717
NSE:SKFINDIA-EQ,SHORT,2025-10-03 11:21:57.169708,4903.80,2025-10-03 11:53:46.068771,4870.00,0.677
NSE:SKFINDIA-EQ,LONG,2025-10-03 12:12:39.578602,4872.50,2025-10-03 12:45:07.243539,4899.50,0.660
NSE:SKFINDIA-EQ,SHORT,2025-10-03 12:58:10.934726,4909.80,2025-10-03 13:30:48.900864,4867.20,0.664
NSE:KRSNAA-EQ,LONG,2025-10-03 09:35:02.174209,774.35,2025-10-03 09:52:37.227606,777.95,0.663
NSE:KRSNAA-EQ,SHORT,2025-10-03 09:52:43.619105,777.95,2025-10-03 10:05:32.119076,772.00,0.851
NSE:KRSNAA-EQ,SHORT,2025-10-03 10:05:37.355839,771.95,2025-10-03 10:20:16.639514,766.90,0.674
NSE:KRSNAA-EQ,SHORT,2025-10-03 10:22:59.985615,768.05,2025-10-03 10:30:27.119489,763.35,0.703
NSE:KRSNAA-EQ,LONG,2025-10-03 10:30:27.880593,763.35,2025-10-03 10:50:40.587276,768.65,0.681
NSE:KRSNAA-EQ,LONG,2025-10-03 10:53:20.881352,766.70,2025-10-03 11:21:51.474370,772.15,0.662
NSE:KRSNAA-EQ,SHORT,2025-10-03 11:21:54.752802,772.15,2025-10-03 11:30:25.761275,765.95,0.735
NSE:KRSNAA-EQ,SHORT,2025-10-03 11:37:23.006429,769.20,2025-10-03 12:03:59.341868,764.55,0.669
NSE:KRSNAA-EQ,SHORT,2025-10-03 12:04:15.835420,765.70,2025-10-03 12:32:34.925762,759.80,0.738
NSE:KRSNAA-EQ,LONG,2025-10-03 12:32:35.756382,759.80,2025-10-03 12:52:19.439233,764.80,0.661
NSE:KRSNAA-EQ,SHORT,2025-10-03 12:53:21.645461,764.20,2025-10-03 13:01:49.211245,760.00,0.667
NSE:KRSNAA-EQ,SHORT,2025-10-03 13:04:45.024342,761.50,2025-10-03 13:35:28.003435,756.80,0.663
NSE:KRSNAA-EQ,LONG,2025-10-03 13:35:32.344709,756.50,2025-10-03 13:39:22.494625,761.50,0.661
NSE:KRSNAA-EQ,SHORT,2025-10-03 13:39:37.400600,761.95,2025-10-03 13:52:55.451712,756.15,0.670
NSE:KRSNAA-EQ,LONG,2025-10-03 13:52:55.780255,757.35,2025-10-03 13:53:58.915628,760.80,0.671
NSE:KRSNAA-EQ,SHORT,2025-10-03 13:54:42.270974,762.60,2025-10-03 14:03:19.584932,758.00,0.665
NSE:KRSNAA-EQ,LONG,2025-10-03 14:03:20.640814,758.00,2025-10-03 14:12:56.139854,762.50,0.663
NSE:KRSNAA-EQ,SHORT,2025-10-03 14:13:08.256566,762.50,2025-10-03 14:36:33.700584,757.20,0.787
NSE:SBICARD-EQ,SHORT,2025-10-03 13:14:26.292362,882.20,2025-10-03 13:47:00.438877,876.10,0.666
NSE:SBICARD-EQ,LONG,2025-10-03 14:06:00.577763,873.60,2025-10-03 14:37:55.453764,879.35,0.664
NSE:IIFLCAPS-EQ,SHORT,2025-10-03 09:35:01.311682,294.90,2025-10-03 09:39:19.790752,293.00,0.679
NSE:IIFLCAPS-EQ,LONG,2025-10-03 09:39:27.055780,293.00,2025-10-03 09:45:50.656886,294.55,0.709
NSE:IIFLCAPS-EQ,LONG,2025-10-03 09:56:27.287863,294.40,2025-10-03 10:25:53.152428,296.25,0.671
NSE:IIFLCAPS-EQ,SHORT,2025-10-03 10:25:54.740236,296.25,2025-10-03 10:32:38.834134,294.05,0.692
NSE:IIFLCAPS-EQ,SHORT,2025-10-03 10:32:44.564541,294.45,2025-10-03 11:02:59.598989,292.90,0.721
NSE:IIFLCAPS-EQ,LONG,2025-10-03 11:12:21.630930,291.80,2025-10-03 11:30:43.021656,293.60,0.686
NSE:FORCEMOT-EQ,SHORT,2025-10-03 09:35:04.628088,16940.00,2025-10-03 09:37:16.380405,16815.00,0.744
NSE:FORCEMOT-EQ,SHORT,2025-10-03 09:37:19.542918,16815.00,2025-10-03 09:58:31.115524,16695.00,0.720
NSE:FORCEMOT-EQ,LONG,2025-10-03 14:09:42.595421,16666.00,2025-10-03 14:39:05.180492,16777.00,0.663
NSE:GSFC-EQ,LONG,2025-10-03 12:33:34.278509,197.29,2025-10-03 12:50:55.937698,198.62,0.669
NSE:GSFC-EQ,LONG,2025-10-03 13:33:12.635084,198.54,2025-10-03 13:55:59.090037,199.87,0.660
NSE:GKENERGY-EQ,LONG,2025-10-03 09:35:03.391212,166.06,2025-10-03 09:48:46.335936,167.20,0.738
NSE:GKENERGY-EQ,SHORT,2025-10-03 09:48:46.669113,167.20,2025-10-03 10:01:57.655307,166.05,0.669
NSE:GKENERGY-EQ,LONG,2025-10-03 10:05:20.883111,166.60,2025-10-03 10:38:15.805611,167.70,0.681
NSE:GKENERGY-EQ,SHORT,2025-10-03 10:38:17.534540,168.21,2025-10-03 10:47:46.265609,166.60,0.703
NSE:GKENERGY-EQ,LONG,2025-10-03 10:47:46.684125,166.60,2025-10-03 11:04:07.113145,167.64,0.672
NSE:GKENERGY-EQ,LONG,2025-10-03 11:04:09.637715,167.64,2025-10-03 11:05:37.871398,169.28,0.960
NSE:GKENERGY-EQ,SHORT,2025-10-03 11:05:39.497675,169.66,2025-10-03 11:10:28.469190,168.09,0.829
NSE:GKENERGY-EQ,SHORT,2025-10-03 11:10:30.870762,168.09,2025-10-03 11:18:28.763971,167.19,0.669
NSE:GKENERGY-EQ,LONG,2025-10-03 11:18:30.349408,167.19,2025-10-03 11:30:54.691268,168.06,0.700
NSE:GKENERGY-EQ,SHORT,2025-10-03 11:31:27.971961,168.64,2025-10-03 11:47:12.567521,167.51,0.667
NSE:GKENERGY-EQ,LONG,2025-10-03 11:47:17.328339,167.52,2025-10-03 12:05:58.642177,168.80,0.665
NSE:GKENERGY-EQ,LONG,2025-10-03 12:06:00.700113,168.80,2025-10-03 12:07:56.926086,169.98,0.661
NSE:GKENERGY-EQ,LONG,2025-10-03 12:07:57.915099,169.77,2025-10-03 12:19:43.866437,171.01,0.668
NSE:GKENERGY-EQ,LONG,2025-10-03 12:19:45.063647,171.00,2025-10-03 12:19:59.094732,172.16,0.731
NSE:GKENERGY-EQ,SHORT,2025-10-03 12:19:59.909279,172.51,2025-10-03 12:22:18.107200,171.20,0.662
NSE:GKENERGY-EQ,LONG,2025-10-03 12:22:18.766810,171.00,2025-10-03 12:25:11.178100,172.42,0.698
NSE:GKENERGY-EQ,LONG,2025-10-03 12:25:12.306124,172.20,2025-10-03 12:27:28.834228,173.61,0.865
NSE:GKENERGY-EQ,SHORT,2025-10-03 12:27:29.665856,173.61,2025-10-03 12:28:33.109225,172.46,0.708
NSE:GKENERGY-EQ,LONG,2025-10-03 12:28:33.447070,172.57,2025-10-03 12:31:20.745673,174.80,1.163
NSE:GKENERGY-EQ,SHORT,2025-10-03 12:31:21.841583,174.90,2025-10-03 12:34:33.027596,173.20,0.662
NSE:GKENERGY-EQ,LONG,2025-10-03 12:34:33.737285,173.20,2025-10-03 12:38:09.809127,174.64,0.698
NSE:GKENERGY-EQ,LONG,2025-10-03 12:38:10.207047,174.70,2025-10-03 12:38:36.901895,176.37,0.974
NSE:GKENERGY-EQ,SHORT,2025-10-03 12:38:37.261559,176.14,2025-10-03 12:42:11.601561,175.11,0.678
NSE:GKENERGY-EQ,SHORT,2025-10-03 12:42:13.305256,175.11,2025-10-03 12:43:33.994260,173.73,0.694
NSE:GKENERGY-EQ,SHORT,2025-10-03 12:43:34.362395,173.99,2025-10-03 12:47:21.738832,172.60,0.664
NSE:GKENERGY-EQ,SHORT,2025-10-03 12:47:22.137466,172.90,2025-10-03 12:54:29.535296,171.56,0.663
NSE:GKENERGY-EQ,LONG,2025-10-03 12:54:32.000318,171.55,2025-10-03 12:56:30.112194,172.76,0.699
NSE:GKENERGY-EQ,LONG,2025-10-03 12:56:33.394634,172.60,2025-10-03 13:00:48.474188,174.50,0.909
NSE:GKENERGY-EQ,SHORT,2025-10-03 13:00:49.984456,174.48,2025-10-03 13:01:41.511880,173.23,0.677
NSE:GKENERGY-EQ,SHORT,2025-10-03 13:01:42.017970,173.06,2025-10-03 13:25:04.515970,171.84,0.739
NSE:GKENERGY-EQ,LONG,2025-10-03 13:25:06.156906,171.97,2025-10-03 13:35:24.913393,173.69,1.091
NSE:GKENERGY-EQ,LONG,2025-10-03 13:35:25.290530,173.69,2025-10-03 13:36:07.299842,175.19,0.884
NSE:GKENERGY-EQ,LONG,2025-10-03 13:36:08.094341,175.21,2025-10-03 13:43:52.373038,176.49,0.759
NSE:GKENERGY-EQ,LONG,2025-10-03 13:43:53.161300,176.40,2025-10-03 13:45:51.666190,178.00,0.748
NSE:GKENERGY-EQ,LONG,2025-10-03 13:45:52.063293,177.70,2025-10-03 13:46:55.671852,179.01,0.686
NSE:GKENERGY-EQ,LONG,2025-10-03 13:46:56.321936,179.10,2025-10-03 13:49:34.667478,180.64,0.855
NSE:GKENERGY-EQ,LONG,2025-10-03 13:49:35.494368,180.80,2025-10-03 13:49:37.043939,182.30,0.972
NSE:GKENERGY-EQ,SHORT,2025-10-03 13:49:37.449888,182.40,2025-10-03 13:49:46.723539,180.73,0.765
NSE:GKENERGY-EQ,LONG,2025-10-03 13:49:47.453587,181.15,2025-10-03 13:53:14.724225,182.80,0.708
NSE:GKENERGY-EQ,LONG,2025-10-03 13:53:15.097134,182.65,2025-10-03 13:53:33.666950,185.06,1.313
NSE:GKENERGY-EQ,SHORT,2025-10-03 13:53:34.443134,185.26,2025-10-03 13:54:22.681185,184.19,0.664
NSE:GKENERGY-EQ,LONG,2025-10-03 13:54:23.360520,183.84,2025-10-03 13:54:42.283517,185.00,0.666
NSE:GKENERGY-EQ,LONG,2025-10-03 13:54:42.710471,185.00,2025-10-03 13:56:15.499328,186.59,49.611
NSE:GKENERGY-EQ,SHORT,2025-10-03 13:56:16.233029,186.59,2025-10-03 13:56:19.513895,186.52,99.962
NSE:GKENERGY-EQ,LONG,2025-10-03 13:56:20.411534,186.40,2025-10-03 13:56:21.658467,186.59,49.973
NSE:GKENERGY-EQ,SHORT,2025-10-03 13:56:21.908974,186.59,2025-10-03 13:56:33.570842,185.59,98.826
NSE:GKENERGY-EQ,SHORT,2025-10-03 13:56:33.827234,185.40,2025-10-03 13:56:49.289134,184.23,0.685
NSE:GKENERGY-EQ,SHORT,2025-10-03 13:56:49.582722,184.22,2025-10-03 13:56:56.878514,183.22,0.676
NSE:GKENERGY-EQ,SHORT,2025-10-03 13:56:57.347190,182.96,2025-10-03 13:57:11.265222,181.42,0.825
NSE:GKENERGY-EQ,SHORT,2025-10-03 13:57:12.461997,181.36,2025-10-03 13:58:08.627161,180.00,0.675
NSE:GKENERGY-EQ,LONG,2025-10-03 13:58:09.082737,180.00,2025-10-03 14:01:05.391031,181.55,0.852
NSE:GKENERGY-EQ,SHORT,2025-10-03 14:01:06.607396,182.00,2025-10-03 14:01:54.402160,180.27,0.682
NSE:GKENERGY-EQ,LONG,2025-10-03 14:01:56.478688,180.32,2025-10-03 14:02:33.667036,181.76,0.673
NSE:GKENERGY-EQ,LONG,2025-10-03 14:02:34.520147,181.87,2025-10-03 14:06:46.751106,182.89,0.726
NSE:GKENERGY-EQ,SHORT,2025-10-03 14:06:48.439215,183.01,2025-10-03 14:07:20.573802,182.00,0.713
NSE:GKENERGY-EQ,SHORT,2025-10-03 14:07:20.884164,181.68,2025-10-03 14:22:18.550687,180.58,0.668
NSE:GKENERGY-EQ,SHORT,2025-10-03 14:22:21.444654,180.49,2025-10-03 14:30:29.722902,179.13,0.817
NSE:GKENERGY-EQ,SHORT,2025-10-03 14:30:30.170964,179.10,2025-10-03 14:31:48.944353,177.65,0.804
NSE:GKENERGY-EQ,LONG,2025-10-03 14:31:49.352805,177.90,2025-10-03 14:41:35.007575,179.05,0.731
NSE:GKENERGY-EQ,SHORT,2025-10-03 14:41:35.412818,179.05,2025-10-03 14:43:49.945347,177.75,0.751
NSE:GKENERGY-EQ,LONG,2025-10-03 14:44:01.130510,177.48,2025-10-03 14:54:19.661447,178.50,0.716
NSE:GKENERGY-EQ,SHORT,2025-10-03 14:54:20.891082,178.50,2025-10-03 14:58:35.147933,177.44,0.733
NSE:BAJAJFINSV-EQ,SHORT,2025-10-03 09:50:55.114771,1983.90,2025-10-03 10:21:14.812317,1970.10,0.670
NSE:BLS-EQ,SHORT,2025-10-03 09:37:09.511649,333.85,2025-10-03 10:06:07.894223,331.65,0.689
NSE:BLS-EQ,SHORT,2025-10-03 10:06:13.904411,331.65,2025-10-03 10:30:37.522240,329.20,0.686
NSE:BLS-EQ,LONG,2025-10-03 10:30:42.697559,329.20,2025-10-03 10:36:33.397056,331.45,0.660
NSE:BLS-EQ,LONG,2025-10-03 14:00:30.533525,328.65,2025-10-03 14:32:33.094321,330.85,0.662
NSE:IXIGO-EQ,LONG,2025-10-03 09:35:04.242866,283.00,2025-10-03 09:54:12.021075,284.80,0.689
NSE:IXIGO-EQ,LONG,2025-10-03 09:54:12.405197,285.20,2025-10-03 10:06:30.751434,287.50,0.780
NSE:IXIGO-EQ,SHORT,2025-10-03 10:06:31.609704,287.50,2025-10-03 10:11:12.373155,285.15,0.696
NSE:IXIGO-EQ,SHORT,2025-10-03 10:11:13.279354,285.15,2025-10-03 10:28:51.116580,283.50,0.683
NSE:IXIGO-EQ,SHORT,2025-10-03 10:28:51.571655,283.50,2025-10-03 10:47:14.205956,281.10,0.785
NSE:IXIGO-EQ,LONG,2025-10-03 12:49:21.576649,282.00,2025-10-03 13:11:03.940647,284.00,0.682
NSE:IXIGO-EQ,LONG,2025-10-03 13:11:11.409514,283.30,2025-10-03 13:35:11.089067,285.20,0.679
NSE:IXIGO-EQ,SHORT,2025-10-03 13:35:11.535150,285.20,2025-10-03 13:44:18.097877,283.30,0.710
NSE:IXIGO-EQ,LONG,2025-10-03 14:03:43.329324,282.20,2025-10-03 14:36:20.092979,284.50,0.700
NSE:ALLCARGO-EQ,SHORT,2025-10-03 09:35:01.036858,32.17,2025-10-03 09:45:22.884614,31.96,0.683
NSE:ALLCARGO-EQ,SHORT,2025-10-03 09:52:31.536705,32.05,2025-10-03 10:12:29.034017,31.83,0.671
NSE:MINDACORP-EQ,LONG,2025-10-03 09:35:00.081368,580.75,2025-10-03 09:42:48.603455,585.80,0.882
NSE:MINDACORP-EQ,SHORT,2025-10-03 09:42:55.462857,586.90,2025-10-03 09:44:31.854541,583.05,0.661
NSE:MINDACORP-EQ,LONG,2025-10-03 09:44:38.367960,582.45,2025-10-03 09:48:28.619606,586.90,0.661
NSE:MINDACORP-EQ,SHORT,2025-10-03 09:48:55.902620,587.45,2025-10-03 09:50:10.084815,583.00,0.715
NSE:MINDACORP-EQ,LONG,2025-10-03 09:50:10.576925,583.00,2025-10-03 09:52:42.449789,587.00,0.664
NSE:MINDACORP-EQ,SHORT,2025-10-03 09:56:24.584946,588.15,2025-10-03 09:58:51.132436,584.30,0.714
NSE:MINDACORP-EQ,LONG,2025-10-03 10:21:33.672574,585.00,2025-10-03 10:41:21.376861,588.70,0.667
NSE:MINDACORP-EQ,LONG,2025-10-03 11:00:59.111249,587.45,2025-10-03 11:32:14.261471,591.40,0.673
NSE:MINDACORP-EQ,LONG,2025-10-03 11:37:54.275725,590.00,2025-10-03 12:00:22.914468,594.00,0.669
NSE:MINDACORP-EQ,SHORT,2025-10-03 12:09:32.017301,593.50,2025-10-03 12:34:08.510568,590.00,0.661
NSE:MINDACORP-EQ,SHORT,2025-10-03 14:09:46.700117,590.00,2025-10-03 14:42:45.282166,586.20,0.661
NSE:ABCAPITAL-EQ,SHORT,2025-10-03 09:35:01.063021,302.65,2025-10-03 09:42:01.322250,300.35,0.702
NSE:ABCAPITAL-EQ,LONG,2025-10-03 09:42:15.725340,299.95,2025-10-03 10:01:19.007894,301.90,0.667
NSE:ABCAPITAL-EQ,SHORT,2025-10-03 10:01:22.216820,301.80,2025-10-03 10:10:20.541787,299.90,0.671
NSE:ABCAPITAL-EQ,SHORT,2025-10-03 10:10:21.337188,299.90,2025-10-03 10:42:34.868635,297.65,0.700
NSE:ABCAPITAL-EQ,LONG,2025-10-03 11:28:08.353495,298.15,2025-10-03 12:01:07.961061,300.05,0.679
NSE:ABCAPITAL-EQ,LONG,2025-10-03 12:01:09.204956,300.10,2025-10-03 12:08:03.522491,302.15,0.675
NSE:ABCAPITAL-EQ,LONG,2025-10-03 14:13:03.820753,301.65,2025-10-03 14:46:03.382580,303.85,0.729
NSE:GODREJAGRO-EQ,LONG,2025-10-03 09:47:04.617396,688.75,2025-10-03 09:52:40.723241,692.35,0.668
NSE:GODREJAGRO-EQ,LONG,2025-10-03 10:00:15.963308,692.15,2025-10-03 10:30:48.695580,695.45,0.672
NSE:GODREJAGRO-EQ,LONG,2025-10-03 10:31:23.261853,695.60,2025-10-03 10:42:36.888659,700.45,0.676
NSE:GODREJAGRO-EQ,SHORT,2025-10-03 10:42:37.712856,700.45,2025-10-03 10:45:12.415986,696.10,0.668
NSE:GODREJAGRO-EQ,SHORT,2025-10-03 10:45:15.998650,696.10,2025-10-03 11:10:04.646912,690.70,0.740
NSE:KROSS-EQ,LONG,2025-10-03 09:35:06.953631,199.98,2025-10-03 09:55:52.888914,201.30,0.755
NSE:KROSS-EQ,SHORT,2025-10-03 09:55:53.243492,201.30,2025-10-03 10:11:52.535434,200.00,0.660
NSE:KROSS-EQ,SHORT,2025-10-03 10:11:58.587976,200.00,2025-10-03 10:27:12.341108,198.80,0.692
NSE:KROSS-EQ,LONG,2025-10-03 10:27:12.813710,198.80,2025-10-03 10:54:45.677190,200.12,0.682
NSE:KROSS-EQ,LONG,2025-10-03 11:01:05.057141,199.45,2025-10-03 11:21:26.155538,200.56,0.695
NSE:KROSS-EQ,LONG,2025-10-03 12:19:28.178787,199.35,2025-10-03 12:52:18.232610,200.50,0.720
NSE:KROSS-EQ,SHORT,2025-10-03 14:07:48.526798,199.99,2025-10-03 14:40:24.434780,198.10,0.801
NSE:ZYDUSLIFE-EQ,SHORT,2025-10-03 09:35:00.244433,997.50,2025-10-03 09:46:33.710408,990.50,0.679
NSE:ZYDUSLIFE-EQ,LONG,2025-10-03 09:46:38.468217,990.50,2025-10-03 10:05:11.315762,997.00,0.661
NSE:ZYDUSLIFE-EQ,SHORT,2025-10-03 12:56:02.025402,989.60,2025-10-03 13:28:53.570880,982.50,0.667
NSE:INDRAMEDCO-EQ,SHORT,2025-10-03 09:39:40.288048,454.45,2025-10-03 10:12:34.227597,451.45,0.682
NSE:INDRAMEDCO-EQ,SHORT,2025-10-03 12:58:59.165046,451.00,2025-10-03 13:29:34.244755,448.00,0.676
NSE:INDRAMEDCO-EQ,LONG,2025-10-03 13:50:12.401687,447.60,2025-10-03 14:23:11.945487,450.65,0.681
NSE:INDRAMEDCO-EQ,LONG,2025-10-03 14:23:16.874639,450.65,2025-10-03 14:52:22.441814,456.55,1.248
NSE:INDRAMEDCO-EQ,LONG,2025-10-03 14:52:23.242965,456.55,2025-10-03 14:52:55.678753,460.00,0.871
NSE:INDRAMEDCO-EQ,LONG,2025-10-03 14:52:56.089158,460.00,2025-10-03 14:55:25.574005,465.60,1.178
NSE:INDRAMEDCO-EQ,LONG,2025-10-03 14:55:26.483321,465.70,2025-10-03 14:56:39.483265,469.90,0.843
NSE:INDRAMEDCO-EQ,SHORT,2025-10-03 14:56:41.109926,469.80,2025-10-03 14:57:01.932945,466.75,0.724
NSE:INDRAMEDCO-EQ,SHORT,2025-10-03 14:57:02.763876,467.30,2025-10-03 15:00:26.578505,463.10,0.717
NSE:SIEMENS-EQ,SHORT,2025-10-03 12:06:28.762671,3136.20,2025-10-03 12:22:28.083221,3115.80,0.662
NSE:SIEMENS-EQ,LONG,2025-10-03 12:22:28.926205,3115.80,2025-10-03 12:54:34.874455,3140.00,0.727
NSE:SIEMENS-EQ,LONG,2025-10-03 14:02:13.648094,3130.80,2025-10-03 14:35:12.966478,3152.10,0.661
NSE:DIVISLAB-EQ,LONG,2025-10-03 09:52:39.229579,5769.50,2025-10-03 10:25:39.027592,5808.00,0.663
NSE:DIVISLAB-EQ,LONG,2025-10-03 12:12:42.021620,5814.00,2025-10-03 12:45:41.758960,5852.50,0.667
NSE:DIVISLAB-EQ,LONG,2025-10-03 14:12:44.529023,5828.00,2025-10-03 14:39:12.427859,5866.50,0.682
NSE:KEI-EQ,SHORT,2025-10-03 09:36:02.862578,4010.20,2025-10-03 09:50:15.421732,3985.00,0.660
NSE:BLUESTONE-EQ,SHORT,2025-10-03 09:35:06.239274,613.65,2025-10-03 09:46:15.969217,608.85,0.705
NSE:BLUESTONE-EQ,LONG,2025-10-03 09:46:18.331046,609.20,2025-10-03 09:51:28.908474,613.65,0.760
NSE:BLUESTONE-EQ,LONG,2025-10-03 09:54:13.235143,613.00,2025-10-03 09:55:52.896663,616.15,0.661
NSE:BLUESTONE-EQ,SHORT,2025-10-03 09:55:57.606010,616.20,2025-10-03 10:09:52.845571,612.95,0.665
NSE:BLUESTONE-EQ,LONG,2025-10-03 10:11:01.618689,611.40,2025-10-03 10:31:18.451529,615.50,0.666
NSE:BLUESTONE-EQ,SHORT,2025-10-03 10:31:19.234779,615.50,2025-10-03 10:43:42.408918,611.70,0.715
NSE:BLUESTONE-EQ,SHORT,2025-10-03 10:49:08.683341,611.40,2025-10-03 11:22:06.041780,607.20,0.675
NSE:BLUESTONE-EQ,LONG,2025-10-03 11:22:47.817108,606.90,2025-10-03 11:35:33.029717,611.30,0.663
NSE:BLUESTONE-EQ,SHORT,2025-10-03 11:50:47.385084,609.85,2025-10-03 12:23:43.579572,605.70,0.708
NSE:BLUESTONE-EQ,SHORT,2025-10-03 13:15:52.247877,606.90,2025-10-03 13:24:30.881588,603.55,0.667
NSE:BLUESTONE-EQ,LONG,2025-10-03 13:24:33.290251,603.55,2025-10-03 13:49:59.060975,608.40,0.916
NSE:BLUESTONE-EQ,LONG,2025-10-03 13:50:00.509889,608.90,2025-10-03 14:12:45.739430,614.00,0.665
